year,release_date,title,genre,international_box_office,domestic_box_office,worldwide_box_office,production_budget,Unnamed: 8,opening_weekend,theatre_count,avg run per theatre,runtime,keywords,creative_type,url
2020,August 7th,Last and First Men,Drama,9472.0,,9472.0,,,,,,70.0,,Science Fiction,https://www.the-numbers.com/movie/Last-and-First-Men-(Iceland)
2020,August 7th,Hinatazaka46 Documentary Movie: Debut After 3 Years,Documentary,1143074.0,,1143074.0,,,,,,,,Factual,https://www.the-numbers.com/movie/Hinatazaka46-Documentary-Movie-Debut-After-3-Years-(2020-Japan)
2020,August 7th,Max Reload and the Nether Blasters,Adventure,,,,,,,,,100.0,,Science Fiction,https://www.the-numbers.com/movie/Max-Reload-and-the-Nether-Blasters-(2020)
2020,August 7th,Ma and Pa Kettle on Vacation,Comedy,133.0,,133.0,,,,,,76.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Ma-and-Pa-Kettle-on-Vacation
2020,August 7th,Die Haut der Anderen,Drama,481.0,,481.0,,,,,,113.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Haut-der-Anderen-Die-(2018-Germany)
2020,August 7th,Il grande passo,Comedy,83734.0,,83734.0,,,,,,96.0,,,https://www.the-numbers.com/movie/grande-passo-Il-(2020-Italy)
2020,August 7th,Escuela para Seductores,Comedy,123457.0,,123457.0,,,,,,81.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Escuela-para-Seductores-(2020-Mexico)
2020,August 7th,Feng sheng,,32887948.0,,32887948.0,,,,,,,,,https://www.the-numbers.com/movie/Fengsheng
2020,August 7th,Guranburu,Comedy,3930159.0,,3930159.0,,,,,,,,Contemporary Fiction,https://www.the-numbers.com/movie/Guranburu-(2020-Japan)
2020,August 7th,Engel,Adventure,742673.0,,742673.0,,,,,,95.0,,Kids Fiction,https://www.the-numbers.com/movie/Engel-(2020-Netherlands)
2020,October 23rd,The Empty Man,Horror,973982.0,2995698.0,3969680.0,,,1310326.0,2027.0,3.2,137.0,Supernatural,Contemporary Fiction,https://www.the-numbers.com/movie/Empty-Man-The-(2020)
2020,September 11th,The Broken Hearts Gallery,Romantic Comedy,713473.0,4066487.0,4779960.0,,,1126401.0,2209.0,4.7,109.0,Romance,Contemporary Fiction,https://www.the-numbers.com/movie/Broken-Hearts-Gallery-The
2020,August 7th,Alles is zoals het zou moeten zijn,Comedy,2760016.0,,2760016.0,,,,,,108.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Alles-is-zoals-het-zou-moeten-zijn-(2020-Netherlands)
2020,August 6th,This Town,Comedy,496602.0,,496602.0,,,,,,91.0,,Contemporary Fiction,https://www.the-numbers.com/movie/This-Town-(2020-New-Zealand)
2020,August 7th,Creem: AmericaÃ¢â‚¬â„¢s Only Rock Ã¢â‚¬ËœnÃ¢â‚¬â„¢ Roll Magazine,Documentary,,,,,,,,,75.0,Magazine,Factual,https://www.the-numbers.com/movie/Creem-Americas-Only-Rock-n-Roll-Magazine-(2020)
2020,August 7th,The 23th Shanghai International Film Festival,Multiple Genres,1560000.0,,1560000.0,,,,,,,,Multiple Creative Types,https://www.the-numbers.com/movie/23th-Shanghai-International-Film-Festival-The-(2020-China)
2020,August 6th,Time Key,Action,12495.0,,12495.0,,,,,,93.0,,Science Fiction,https://www.the-numbers.com/movie/Time-Key-(2020-Russia)
2021,October 20th,Caveat,Horror,7132.0,,7132.0,,,,,,88.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Caveat-(2021-United-Kingdom)
2021,October 20th,han-chang-na-i seon-nyeo-nim,Documentary,50203.0,,50203.0,,,,,,83.0,,Factual,https://www.the-numbers.com/movie/Hanchangnaiseonnyeonim-(2021-South-Korea)
2021,October 18th,DimensÃƒÂ£o S,Musical,931.0,,931.0,,,,,,63.0,,,https://www.the-numbers.com/movie/Dimensao-S-(2021-Portugal)
2020,August 6th,Special Actors,Comedy,24684.0,,24684.0,,,,,,119.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Special-Actors-(2019-Japan)
2021,October 15th,The Velvet Underground,Documentary,,,,,,,,,120.0,Rock 'n' Roll,Factual,https://www.the-numbers.com/movie/Velvet-Underground-The-(2021-Documentary)
2020,August 7th,Eiga Doraemon: Nobita no shin kyÃƒÂ´ryÃƒÂ»,Adventure,42759627.0,,42759627.0,,,,,,110.0,,Kids Fiction,https://www.the-numbers.com/movie/Eiga-Doraemon-Nobita-no-shin-kyoryu-(2020-Japan)
2021,October 15th,Scara,Drama,4740.0,,4740.0,,,,,,137.0,,Dramatization,https://www.the-numbers.com/movie/Scara-(2021-Romania)
2021,October 15th,"Ser du mÃƒÂ¥nen, Daniel",Drama,,,,,,,,,135.0,,Dramatization,https://www.the-numbers.com/movie/Ser-du-manen-Daniel-(2019-Denmark)
2021,October 15th,Tigers,Drama,18815.0,,18815.0,,,,,,116.0,,Dramatization,https://www.the-numbers.com/movie/Tigers-(2021-Sweden)
2021,October 15th,Rocker Never Give Up,,10000.0,,10000.0,,,,,,90.0,,,https://www.the-numbers.com/movie/Rocker-Never-Give-Up-(2021-China)
2021,October 15th,Vuosisadan hÃƒÂ¤ÃƒÂ¤t,Comedy,144664.0,,144664.0,1450175.0,,,,,87.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Vuosisadan-haat-(2021-Finland)
2021,October 15th,Parallel forest,Drama,20000.0,,20000.0,,,,,,102.0,,Science Fiction,https://www.the-numbers.com/movie/Parallel-forest-(2021-China)
2021,May 13th,Pleasure,Drama,54581.0,,54581.0,,,,,,109.0,Sundance Film Festival 2021,Contemporary Fiction,https://www.the-numbers.com/movie/Pleasure-(2021-Sweden)
2021,October 15th,The Obscure Life of the Grand Duke of Corsica,Drama,,,,,,,,,93.0,,Historical Fiction,https://www.the-numbers.com/movie/Obscure-Life-of-the-Grand-Duke-of-Corsica-The-(2021-United-Kingdom)
2021,October 15th,Needle in a Timestack,Action,,,,,,,,,111.0,Relationships Gone Wrong,Science Fiction,https://www.the-numbers.com/movie/Needle-in-a-Timestack-(2021)
2021,October 15th,Mystery Case of Deep House,Horror,880000.0,,880000.0,,,,,,90.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Mystery-Case-of-Deep-House-(2021-China)
2021,October 15th,Monster Family 2: NobodyÃ¢â‚¬â„¢s Perfect,Adventure,3206553.0,,3206553.0,,,,,,103.0,Kids Horror,Kids Fiction,https://www.the-numbers.com/movie/Monster-Family-2-Nobodys-Perfect-(2021-Germany)
2021,October 15th,LawmanÃ¢â‚¬â„¢s Wit,Thriller/Suspense,200000.0,,200000.0,,,,,,,,,https://www.the-numbers.com/movie/Lawmans-Wit-(2021-China)
2021,April 22nd,Lan Xix Da Ju Yuan,Drama,3390000.0,,3390000.0,,,,,,127.0,1940s,Historical Fiction,https://www.the-numbers.com/movie/Lan-Xin-Da-Ju-Yuan-(2021-China)
2021,October 15th,Tu Lan Duo,Drama,2950000.0,,2950000.0,,,,,,111.0,,,https://www.the-numbers.com/movie/Lan-Duo-Tu-(2021-China)
2021,October 15th,Luzzu,Drama,,39948.0,,,,2394.0,1.0,4.8,,Sundance Film Festival 2021,Contemporary Fiction,https://www.the-numbers.com/movie/Luzzu-(2021-Malta)
2021,October 15th,KOATI,Adventure,68284.0,,68284.0,,,,,,88.0,Family Adventure,Kids Fiction,https://www.the-numbers.com/movie/KOATI-(2021-Mexico)
2021,October 15th,In Full Bloom,Drama,,,,,,,,,88.0,,Historical Fiction,https://www.the-numbers.com/movie/In-Full-Bloom-(2021)
2021,October 15th,"Introducing, Selma Blair",Documentary,,,,,,,,,90.0,,Factual,https://www.the-numbers.com/movie/Introducing-Selma-Blair-(2021)
2019,May 17th,De De Pyaar De,Romantic Comedy,366861.0,425934.0,792795.0,,,425934.0,104.0,1.0,135.0,Romance,Contemporary Fiction,https://www.the-numbers.com/movie/De-De-Pyaar-De-(India)-(2019)
2019,May 17th,Door in the Woods,Thriller/Suspense,19360.0,,19360.0,,,,,,89.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Door-in-the-Woods-(2019)
2019,May 17th,Devil's Pie: D'Angelo,Documentary,33518.0,,33518.0,,,,,,90.0,,Factual,https://www.the-numbers.com/movie/Devils-Pie-DAngelo-(2019)
2019,May 17th,Cleo,Adventure,173872.0,,173872.0,,,,,,99.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Cleo-(Germany)
2019,June 3rd,Bolshoi Ballet: Carmen Suite / Petrushka,Concert/Performance,158759.0,,158759.0,,,,,,140.0,,,https://www.the-numbers.com/movie/Bolshoi-Ballet-Carmen-Suite-Petrushka-(2019)
2019,May 17th,Ask for Jane,Drama,,,,,,,,,108.0,Abortion,Dramatization,https://www.the-numbers.com/movie/Ask-for-Jane-(2019)
2019,May 17th,El AÃƒÂ±o de la plaga,Adventure,15254.0,,15254.0,,,,,,96.0,,Fantasy,https://www.the-numbers.com/movie/Ano-de-la-plaga-El-(Spain)(2018)
2019,July 5th,Cold Blood Legacy,Thriller/Suspense,978331.0,,978331.0,,,,,,91.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Cold-Blood-Legacy-(France)-(2019)
2019,June 26th,Beats,Drama,325605.0,,325605.0,,,,,,101.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Beats-(UK)-(2019)
2019,May 17th,Aniara,Drama,,40124.0,,,,19297.0,19.0,1.4,106.0,Death of a Son or Daughter,Science Fiction,https://www.the-numbers.com/movie/Aniara-(Denmark)-(2019)
2019,June 5th,2040,Documentary,1881876.0,,1881876.0,,,,,,92.0,Environment,Factual,https://www.the-numbers.com/movie/2040-(Oz)(2019)
2019,May 17th,All Creatures Here Below,Thriller/Suspense,,,,,,,,,91.0,Romance,Contemporary Fiction,https://www.the-numbers.com/movie/All-Creatures-Here-Below-(2019)
2019,May 16th,Kyohoiobba,Documentary,767605.0,,767605.0,,,,,,,,Factual,https://www.the-numbers.com/movie/Kyohoiobba-(S-Korea)(2019)
2019,December 11th,El Cuento de las Comadrejas,Drama,2957240.0,,2957240.0,,,,,,129.0,,Historical Fiction,https://www.the-numbers.com/movie/Cuento-de-las-Comadrejas-El-(Argentina)
2019,May 16th,Bangla,Comedy,295883.0,,295883.0,,,,,,84.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Bangla-(Italy)-(2019)
2019,May 16th,Saga of Tayna the Evil: The Movie,Adventure,,,,,,,,,90.0,Anime,Fantasy,https://www.the-numbers.com/movie/Saga-of-Tanya-the-Evil-The-Movie-(Japan)-(2019)
2019,May 16th,Kardec,Drama,2953700.0,,2953700.0,,,,,,110.0,,Dramatization,https://www.the-numbers.com/movie/Kardec-(Brazil)(2019)
2019,May 15th,Muleui Gioek,Documentary,87574.0,,87574.0,,,,,,100.0,,Factual,https://www.the-numbers.com/movie/Muleui-Gieok-(S-Korea)(2019)
2019,May 15th,Zhou Enlai,Drama,3963494.0,,3963494.0,,,,,,103.0,,Dramatization,https://www.the-numbers.com/movie/Zhou-Enlai-(China)(2019)
2020,August 6th,Before Everest,Documentary,9.0,,9.0,,,,,,92.0,,Factual,https://www.the-numbers.com/movie/Before-Everest-(2020-New-Zealand)
2020,August 6th,Banned Zone,,49731.0,,49731.0,,,,,,,,,https://www.the-numbers.com/movie/Banned-Zone-(2020-Russia)
2020,August 5th,Just Kids,Drama,14726.0,,14726.0,,,,,,103.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Just-Kids-(2020-France)
2020,August 5th,We Need to Talk About A.I.,Documentary,,,,,,,,,86.0,,Factual,https://www.the-numbers.com/movie/We-Need-to-Talk-About-A-I-(New-Zealand)
2020,August 5th,Bigfoot Family,Adventure,10347476.0,,10347476.0,,,,,,89.0,Bigfoot,Kids Fiction,https://www.the-numbers.com/movie/Bigfoot-Family-(2020-Belgium)
2020,August 5th,Les blagues de Toto,Comedy,8506556.0,,8506556.0,,,,,,84.0,,Contemporary Fiction,https://www.the-numbers.com/movie/blagues-de-Toto-Les-(2020-France)
2020,August 5th,Daman Akeseo Guhasoseo,Drama,33606704.0,,33606704.0,,,,,,108.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Daman-Akeseo-Guhasoseo-(2020-South-Korea)
2020,August 1st,Heart of a Lion,Documentary,,,,,,,,,,,Factual,https://www.the-numbers.com/movie/Heart-of-a-Lion-(UK)
2020,July 31st,ZÃƒÂ© Pedro Rock'n'Roll,Documentary,23013.0,,23013.0,,,,,,110.0,,Factual,https://www.the-numbers.com/movie/Ze-Pedro-Rock-n-Roll-(2019-Portugal)
2020,July 31st,The Uprise,Horror,40000.0,,40000.0,,,,,,90.0,,Science Fiction,https://www.the-numbers.com/movie/Uprise-The-(2020-China)
2020,August 14th,Sputnik,Horror,239811.0,18853.0,258664.0,,,11024.0,32.0,1.6,107.0,Set in Russia,Science Fiction,https://www.the-numbers.com/movie/Sputnik-(Russia)
2020,July 31st,El ÃƒÂºltimo Arquero,Documentary,3483.0,,3483.0,,,,,,74.0,,Factual,https://www.the-numbers.com/movie/ultimo-Arquero-El-(2020-Spain)
2020,August 14th,The SpongeBob Movie: Sponge on the Run,Adventure,,4810790.0,,60000000.0,,865824.0,300.0,8.6,91.0,,Kids Fiction,https://www.the-numbers.com/movie/SpongeBob-Movie-Sponge-on-the-Run-The-(2020)
2020,July 31st,She Dies Tomorrow,Comedy,,,,,,,,,84.0,,Science Fiction,https://www.the-numbers.com/movie/She-Dies-Tomorrow
2020,July 31st,Rebuilding Paradise,Documentary,3404.0,,3404.0,,,,,,95.0,Sundance Film Festival 2020,Factual,https://www.the-numbers.com/movie/Rebuilding-Paradise
2020,July 31st,Miao Xian Sheng,Adventure,1530000.0,,1530000.0,,,,,,89.0,,Fantasy,https://www.the-numbers.com/movie/Miao-Xian-Sheng-(2020-China)
2020,July 31st,A Most Beautiful Thing,Documentary,,,,,,,,,95.0,,Factual,https://www.the-numbers.com/movie/Most-Beautiful-Thing-A-(2020)
2020,July 31st,Padre no hay mÃƒÂ¡s que uno 2: La llegada de la suegra,Comedy,15378662.0,,15378662.0,,,,,,96.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Padre-no-hay-mas-que-uno-2-La-Ilegada-de-la-suegra-(2020-Spain)
2020,July 31st,Make Up,Thriller/Suspense,32208.0,,32208.0,,,,,,86.0,Psychological Thriller,Contemporary Fiction,https://www.the-numbers.com/movie/Make-Up-(UK)
2020,July 31st,What We Found,Thriller/Suspense,,6975.0,,,,2720.0,8.0,2.6,100.0,,Contemporary Fiction,https://www.the-numbers.com/movie/What-We-Found-(2020)
2020,July 31st,Killer Raccoons 2: Dark Christmas in the Dark,Comedy,,13282.0,,,,3472.0,4.0,2.5,96.0,Horror Comedy,Science Fiction,https://www.the-numbers.com/movie/Killer-Raccoons-2-Dark-Christmas-in-the-Dark
2020,July 31st,kaeosan taenggo,Drama,24243.0,,24243.0,,,,,,,,Contemporary Fiction,https://www.the-numbers.com/movie/kaeosan-taenggo-(2020-South-Korea)
2021,October 15th,Hey Duggee At The Movies 2,Adventure,115404.0,,115404.0,,,,,,61.0,,Kids Fiction,https://www.the-numbers.com/movie/Hey-Duggee-At-The-Movies-2-(2021-United-Kingdom)
2020,August 7th,Juvenile Delinquents,Drama,2640.0,34292.0,36932.0,,,11605.0,4.0,1.8,134.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Juvenile-Delinquents
2021,October 15th,I Am Belmaya,Documentary,4120.0,,4120.0,,,,,,81.0,,Factual,https://www.the-numbers.com/movie/I-Am-Belmaya-(2021-United-Kingdom)
2021,October 15th,Hep Yek 4,Comedy,807716.0,,807716.0,,,,,,114.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Hep-Yek-4-(2021-Turkey)
2021,October 15th,Hard Luck Love Song,Drama,,69496.0,,,,36718.0,172.0,1.4,104.0,Romantic Drama,Contemporary Fiction,https://www.the-numbers.com/movie/Hard-Luck-Love-Song-(2021)
2021,October 15th,Fate/Grand Order The Movie Divine Realm Of The Round Table: Camelot Paladin; Agateram,Action,3278.0,,3278.0,,,,,,96.0,,Fantasy,https://www.the-numbers.com/movie/Fate-Grand-Order-The-Movie-Divine-Realm-of-The-Round-Table-Camelot-Paladin-Agateram-(2021-Japan)
2021,October 15th,Demigod,Horror,,,,,,,,,95.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Demigod-(2021)
2021,October 15th,Cinni Kabus,Horror,1874.0,,1874.0,,,,,,64.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Cinni-Kabus-(2021-Turkey)
2021,October 15th,Ceberruh,Horror,17845.0,,17845.0,,,,,,78.0,,,https://www.the-numbers.com/movie/Ceberruh-(2021-Turkey)
2021,October 15th,"EspaÃƒÂ±a, la primera globalizaciÃƒÂ³n",Documentary,337844.0,,337844.0,,,,,,110.0,,Factual,https://www.the-numbers.com/movie/Espana-la-primera-globalizacion-(2021-Spain)
2021,October 15th,The Blazing World,Horror,,,,,,,,,99.0,Sundance Film Festival 2021,Fantasy,https://www.the-numbers.com/movie/Blazing-World-The-(2021)
2021,November 5th,The Beta Test,Thriller/Suspense,7019.0,30520.0,37539.0,,,17841.0,25.0,1.7,91.0,Satire,Contemporary Fiction,https://www.the-numbers.com/movie/Beta-Test-The-(2021)
2021,October 15th,Aztarnak-Huellas,Documentary,3157.0,,3157.0,,,,,,85.0,,Factual,https://www.the-numbers.com/movie/Aztarnak-Huellas-(2021-Spain)
2021,October 14th,ta-da: dae-han-min-guk seu-ta-teu-eop-eui cho-sang,,73740.0,,73740.0,,,,,,,,,https://www.the-numbers.com/movie/Tada-daehanminguk-seutateueopeui-chosang-(2021-South-Korea)
2021,October 14th,Sombra,Drama,67468.0,,67468.0,,,,,,115.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Sombra-(2021-Portugal)
2021,October 15th,Arracht,Drama,48349.0,,48349.0,,,,,,86.0,,Historical Fiction,https://www.the-numbers.com/movie/Arracht-(Ireland)
2021,October 14th,Smeshariki: Autumn Marathon,Adventure,51047.0,,51047.0,,,,,,45.0,,Kids Fiction,https://www.the-numbers.com/movie/Smeshariki-Autumn-Marathon-(2021-Russia)
2021,October 14th,saek-da-reun geu-nyeo,Romantic Comedy,10820.0,,10820.0,,,,,,108.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Saekdareun-geunyeo-(2021-South-Korea)
2021,October 14th,sib-gae-wol-eui mi-rae,Drama,91671.0,,91671.0,,,,,,,,Contemporary Fiction,https://www.the-numbers.com/movie/Sibgaewoleui-mirae-(2021-South-Korea)
2021,October 14th,no-hoe-chan-6411,Documentary,227078.0,,227078.0,,,,,,127.0,,Factual,https://www.the-numbers.com/movie/Nohoechan6411-(2021-South-Korea)
2021,October 14th,My Sweet Monster,Adventure,549795.0,,549795.0,,,,,,98.0,Family Adventure,Kids Fiction,https://www.the-numbers.com/movie/My-Sweet-Monster-(2021-Russia)
2021,October 14th,Opera Australia: La Traviata on Sydney Harbour,Concert/Performance,16748.0,,16748.0,,,,,,,,Historical Fiction,https://www.the-numbers.com/movie/Opera-Australia-La-Traviata-on-Sydney-Harbour-(2021-Australia)
2021,October 14th,My Son,Thriller/Suspense,1406688.0,,1406688.0,,,,,,,Crime Thriller,Contemporary Fiction,https://www.the-numbers.com/movie/My-Son-(2021)
2021,October 14th,PellisandaD,Romantic Comedy,1966.0,,1966.0,,,,,,142.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Pellisandad-(2021-India)
2019,May 17th,John Wick: Chapter 3 Ã¢â‚¬â€ Parabellum,Action,154658268.0,171016727.0,325674995.0,40000000.0,,56818067.0,3850.0,6.2,131.0,Hitmen,Contemporary Fiction,https://www.the-numbers.com/movie/John-Wick-Chapter-3-Parabellum-(2019)
2019,May 15th,Baesimwondeul,Drama,1941342.0,,1941342.0,,,,,,113.0,,Historical Fiction,https://www.the-numbers.com/movie/Baesimwondeul-(S-Korea)(2019)
2019,June 7th,Akinjeon,Action,25345020.0,216494.0,25561514.0,,,78655.0,21.0,1.5,110.0,Gangs,Contemporary Fiction,https://www.the-numbers.com/movie/Akinjeon-(South-Korea)-(2019)
2019,June 14th,The Dead DonÃ¢â‚¬â„¢t Die,Horror,8961961.0,6782066.0,15744027.0,,,2540240.0,613.0,3.3,103.0,Zombies,Science Fiction,https://www.the-numbers.com/movie/Dead-Dont-Die-The-(2019)
2019,May 10th,Yuva,Drama,4036.0,,4036.0,,,,,,119.0,,,https://www.the-numbers.com/movie/Yuva-(Turkey)-(2019)
2019,May 13th,Zenin shikei,Drama,111536.0,,111536.0,,,,,,98.0,,Historical Fiction,https://www.the-numbers.com/movie/Zenin-shikei-(Japan)
2019,August 16th,What You Gonna Do When The WorldÃ¢â‚¬â„¢s On Fire,Documentary,61823.0,4672.0,66495.0,,,,2.0,,123.0,,Factual,https://www.the-numbers.com/movie/What-You-Gonna-Do-When-The-Worlds-On-Fire-(Documentary)-(2019)
2019,May 10th,Yi Lu Feng Dian,Comedy,11412.0,,11412.0,,,,,,90.0,,,https://www.the-numbers.com/movie/Yi-Lu-Feng-Dian-(China)-(2019)
2019,May 10th,Warren Miller's Face Of Winter,Documentary,124608.0,,124608.0,,,,,,,,Factual,https://www.the-numbers.com/movie/Warren-Millers-Face-Of-Winter-(2018)
2021,October 15th,El Buen PatrÃƒÂ³n,Comedy,5474738.0,,5474738.0,,,,,,120.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Buen-Patron-El-(2021-Spain)
2019,May 10th,Tuntematon mestari,Drama,26637.0,,26637.0,,,,,,95.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Tuntematon-mestari-(Finland)-(2019)
2019,May 10th,Uyare,Drama,10155.0,,10155.0,,,,,,125.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Uyare-(India)(2019)
2019,May 10th,Tie Quan Xiong Xin,Action,6534.0,,6534.0,,,,,,94.0,,,https://www.the-numbers.com/movie/Tie-Quan-Xiong-Xin-(China)-(2019)
2019,March 27th,Strike,Adventure,8986.0,15758.0,24744.0,,,1934.0,2.0,5.5,100.0,,Kids Fiction,https://www.the-numbers.com/movie/Strike-(UK)(2019)
2019,May 10th,El sonido de los tulipanes,Thriller/Suspense,4517.0,,4517.0,,,,,,96.0,,,https://www.the-numbers.com/movie/sonido-de-los-tulipanes-El-(Argentina)-(2019)
2019,May 10th,Student of the Year 2,Romantic Comedy,279414.0,778566.0,1057980.0,,,462108.0,190.0,2.0,145.0,Romance,Contemporary Fiction,https://www.the-numbers.com/movie/Student-of-the-Year-2-(India)-(2019)
2019,May 10th,Singel 39,Comedy,1859959.0,,1859959.0,,,,,,90.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Singel-39-(Netherlands)(2019)
2019,May 10th,Royal Opera House: Triple Bill: Within the Golden Hour/Medusa/Flight Pattern,Concert/Performance,224728.0,,224728.0,,,,,,,,Multiple Creative Types,https://www.the-numbers.com/movie/Royal-Opera-House-Triple-Bill-Within-the-Golden-Hour-Medusa-Flight-Pattern-(UK)(2019)
2019,May 10th,The Serengeti Rules,Documentary,,,,,,,,,84.0,1960s,Dramatization,https://www.the-numbers.com/movie/Serengeti-Rules-The-(Documentary)-(UK)-(2019)
2019,May 10th,Poms,Comedy,2832117.0,13631124.0,16463241.0,10000000.0,,5361937.0,2750.0,2.6,91.0,Retirement,Contemporary Fiction,https://www.the-numbers.com/movie/Poms-(UK)-(2019)
2020,July 31st,Jubunampyeoneui balgichan bakkatsaenghwal,Drama,790.0,,790.0,,,,,,70.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Jubunampyeoneui-balgichan-bakkatsaenghwal-(2020-South-Korea)
2020,Fall 2020 (Canceled) by ,Greenland,Thriller/Suspense,40610111.0,,40610111.0,34000000.0,,,,,119.0,Disaster,Contemporary Fiction,https://www.the-numbers.com/movie/Greenland
2020,July 31st,Happy End,Comedy,162834.0,,162834.0,,,,,,,,Contemporary Fiction,https://www.the-numbers.com/movie/Happy-End-(2020-Russia)
